Date and Time,Wind Speed,Wind Direction,Barometric Pressure,Ambient Humidity,Ambient Temperature,Solar Radiation,Rainfall,PM10 Concentration,PM25 Concentration,NO,NO2,NOX,SO2,CO,O3,PM10 AQI,PM25 AQI,NO2 Index,SO2 Index,CO Index,O3 Index,AQI Index
18/12/2024 19:00,1.8,304.7,1015.1,72.9,30.4,12.1,0,43.2,20.4,1.5,14.6,16.1,,0,0,40,68,14,,0,0,68
18/12/2024 18:00,1.9,292.3,1014.3,70.6,30.8,25.6,0,45.8,17.5,1.6,14.5,16,,0,0,42,62,13,,0,0,62
18/12/2024 17:00,2.2,281.5,1013.6,68.9,31.5,90.5,0,39.4,13.3,0.7,10.5,11.1,,0,0,36,53,10,,0,0,53
18/12/2024 16:00,2.4,284.2,1013.2,64.3,32.7,341,0,36.2,9.5,0.8,9.4,10.1,,0,0,33,39,9,,0,0,39
18/12/2024 15:00,2.6,282.9,1013.1,61.3,33.2,451.1,0,32.3,8,1.3,10.6,11.9,,0,0,30,33,10,,0,0,33
18/12/2024 14:00,2.2,282.1,1013.1,54.8,34.8,787.6,0,27.3,9.7,0.5,7.8,8.2,,0,0,25,40,7,,0,0,40
18/12/2024 13:00,1.5,151.1,1014.1,57.4,34.8,813.8,0,27.3,14.6,0.3,5.7,5.9,,0,0,25,56,5,,0,0,56
18/12/2024 12:00,1.9,112.4,1015.2,60.3,33.8,809.4,0,28,12.2,0.4,5.3,5.7,,0,0,26,49,5,,0,0,49
18/12/2024 11:00,2.4,101.6,1016.3,64.4,32.7,790.5,0,29.6,13.2,0.7,5.7,6.3,,0,0,27,53,5,,0,0,53
18/12/2024 10:00,2.1,118.5,1017.2,70.5,31.8,645.9,0,35.4,20.4,0.4,4.6,5,,0,0,33,68,4,,0,0,68
18/12/2024 09:00,2.5,112.4,1017.7,75.8,30.2,506.4,0,39.2,21.8,0.5,4.5,4.9,,0,0,36,71,4,,0,0,71
18/12/2024 08:00,1.9,117.4,1017.4,79,29.2,304.2,0,39.7,21.8,3.4,3.7,7.1,,0,0,37,71,3,,0,0,71
18/12/2024 07:00,1.2,117.5,1016.7,86.2,27,116.6,0,47.2,22.3,10.1,2.1,12.2,,0,0,43,72,2,,0,0,72
18/12/2024 06:00,1.1,107.1,1016,88.3,26.1,14.6,0,38,18.9,9.5,2,11.4,,0,0,35,65,2,,0,0,65
18/12/2024 05:00,0.7,176.7,1015.5,87.4,26.4,12.2,0,33.6,15,9.7,2.3,12,,0,0,31,57,2,,0,0,57
18/12/2024 04:00,0.7,134.8,1015.2,86.3,26.7,12.2,0,27.3,10.9,6.8,2.1,8.9,,0,0,25,45,2,,0,0,45
18/12/2024 03:00,0.6,109.6,1015.4,86.1,27,12.2,0,21.4,9.8,6.6,2.1,8.6,,0,0,20,40,2,,0,0,40
18/12/2024 02:00,0.7,118,1016,84.5,27.2,12.1,0,23.8,9.4,6,2.9,8.8,,0,0,22,39,3,,0,0,39
18/12/2024 01:00,0.6,110.1,1017,83.6,27.5,12.1,0,21.4,9.4,5.2,3.1,8.3,,0,0,20,39,3,,0,0,39
18/12/2024 00:00,0.9,95.3,1017.5,85.9,27.5,12.1,0,41,17.8,6.8,3.2,10,,0,0,38,63,3,,0,0,63
17/12/2024 23:00,0.6,149.6,1017.7,83.6,27.7,12.1,0,37.2,19.3,6.4,4.9,11.2,,0,0,34,66,5,,0,0,66
17/12/2024 22:00,1,80.6,1017.8,81.3,27.8,12.1,0,59.1,26.1,6.3,6.7,13,,0,0,52,81,6,,0,0,81
17/12/2024 21:00,0.7,113.7,1017.8,79.7,28.4,12.1,0,120.5,56.6,8.7,10.5,19.1,,0,0,83,147,10,,0,0,147
17/12/2024 20:00,0.7,162.2,1017.5,76.7,28.8,12.1,0,87.5,35.4,5.5,11.8,17.2,,0,0,67,101,11,,0,0,101
17/12/2024 19:00,1.3,95.9,1016.8,76.7,29.1,12.1,0,110.5,49.4,3.6,12.7,16.2,,0,0,79,128,12,,0,0,128
17/12/2024 18:00,1,91.7,1016.2,74.5,30,19.2,0,113.6,29.2,1.7,11.6,13.2,,0,0,80,87,11,,0,0,87
17/12/2024 17:00,1.5,68.7,1015.7,72.6,30.4,87.3,0,76,17,0.5,8.5,9,,0,0,61,61,8,,0,0,61
17/12/2024 16:00,1.5,65.5,1015.3,69.7,30.8,145.9,0,50.4,13.7,0.4,7,7.3,,0,0,45,53,6,,0,0,53
17/12/2024 15:00,1.1,131.1,1015.2,68.6,31,205.3,0,19.9,9.1,0,4.9,4.9,,0,0,18,38,5,,0,0,38
17/12/2024 14:00,1.1,155.6,1015.7,66.7,31.5,289.6,0,22.9,9,0.4,6,6.4,,0,0,21,37,6,,0,0,37
17/12/2024 13:00,1.3,153.7,1016.5,68.3,31,338.9,0,20.8,10.9,0.2,4.9,5.1,,0,0,19,44,5,,0,0,44
17/12/2024 12:00,1.7,127.1,1017.3,69.1,30.6,332.8,0,24.4,11.9,0.3,4.8,5.1,,0,0,23,48,4,,0,0,48
17/12/2024 11:00,1.6,136.4,1017.8,69.5,30.6,384,0,21,11,0.8,4.8,5.5,,0,0,19,45,4,,0,0,45
17/12/2024 10:00,1.5,127.8,1018.4,70.4,30,308.6,0,18.1,7.7,2.2,5,7.1,,0,0,17,32,5,,0,0,32
17/12/2024 09:00,1.3,129.5,1018.5,74.6,28.9,165.1,0,17.5,7.3,3.6,4.5,8.1,,0,0,16,30,4,,0,0,30
17/12/2024 08:00,1.6,113.1,1018.2,77.9,28,118.3,0,40.1,13.8,6,4.8,10.7,,0,0,37,53,4,,0,0,53
17/12/2024 07:00,1.1,129.5,1017.6,82.6,27,49.6,0,34.3,18.6,8,3.4,11.4,,0,0,32,65,3,,0,0,65
17/12/2024 06:00,1.1,95.8,1016.9,83.5,26.8,12.8,0,43,23.4,8.4,3.7,12.1,,0,0,39,75,3,,0,0,75
17/12/2024 05:00,0.5,133.2,1016.5,85.5,26.7,12.2,0,43.7,23.6,8,2.9,10.9,,0,0,40,75,3,,0,0,75
17/12/2024 04:00,0.7,164.4,1016.4,86.2,26.8,12.2,0,32.9,18.5,6.9,2.4,9.3,,0,0,30,64,2,,0,0,64
17/12/2024 03:00,1.2,94.8,1016.7,86.8,26.8,12.2,0,36.9,17.9,5.7,2.6,8.3,,0,0,34,63,2,,0,0,63
17/12/2024 02:00,1.5,84.6,1017.3,86.2,26.9,12.1,0,28.2,15.1,4.4,3,7.4,,0,0,26,57,3,,0,0,57
17/12/2024 01:00,1.5,59.8,1018,83.2,27.5,12.1,0,24.8,12.8,3.2,3.9,7.1,,0,0,23,52,4,,0,0,52
17/12/2024 00:00,0.8,161.7,1018.4,83.3,27.6,12.1,0,27,14.7,4.7,3.8,8.5,,0,0,25,56,3,,0,0,56
16/12/2024 23:00,1.2,122.7,1018.5,84.4,27.3,12.1,0,27.8,11.4,5.8,3.8,9.6,,0,0,26,47,4,,0,0,47
16/12/2024 22:00,1.4,101.7,1018.2,85.3,27.2,12.1,0,31.1,12.9,5.5,4,9.5,,0,0,29,51,4,,0,0,51
16/12/2024 21:00,1.3,107,1018,84.5,27.1,12.1,0,37.9,16.1,7.1,5.9,13,,0,0,35,59,5,,0,0,59
16/12/2024 20:00,1,130.4,1017.3,83.2,26.8,12.2,0,41.5,19.2,8.7,7.5,16.1,,0,0,38,66,7,,0,0,66
16/12/2024 19:00,1,109.2,1017,80.4,27.2,12.1,0,58.7,21,11,11.9,22.9,,0,0,52,70,11,,0,0,70
16/12/2024 18:00,1.1,100.8,1016.7,81,27.5,14.3,0,45,16.5,7.5,12.4,19.9,,0,0,41,60,12,,0,0,60
16/12/2024 17:00,1.6,116,1016.5,81.4,27.8,53.4,0,24.9,11.8,3.2,9.4,12.6,,0,0,23,49,9,,0,0,49
16/12/2024 16:00,2.9,66.9,1016.2,80.9,28.3,107.9,0.4,25,13.4,0.5,7,7.5,,0,0,23,54,6,,0,0,54
16/12/2024 15:00,2.6,231.1,1016.1,70.5,30.8,180.1,0,35.8,11.5,0.5,8.4,8.9,,0,0,33,47,8,,0,0,47
16/12/2024 14:00,1.8,185.8,1016.2,59,33.3,390.2,0,31.2,7.1,0.7,6,6.6,,0,0,29,29,6,,0,0,29
16/12/2024 13:00,1.3,158.9,1017,54.2,34.3,587.5,0,17.6,5.4,0.9,5.7,6.6,,0,0,16,22,5,,0,0,22
16/12/2024 12:00,1.3,127,1018.3,59,33.4,631.8,0,25.1,7.2,0.6,4.7,5.3,,0,0,23,30,4,,0,0,30
16/12/2024 11:00,1.4,125.1,1018.9,62.6,32.3,449.6,0,19.2,7.8,0.7,4.4,5.1,,0,0,18,32,4,,0,0,32
16/12/2024 10:00,1.3,134.1,1019.4,68.6,31.3,463.1,0,28.4,9.8,2.4,5.1,7.5,,0,0,26,41,5,,0,0,41
16/12/2024 09:00,1.9,86.4,1019.9,76.8,29.1,200.1,0,55.9,14.6,5,5.9,10.8,,0,0,49,56,5,,0,0,56
16/12/2024 08:00,1.3,93.2,1019.3,75.6,28.6,111.6,0,60.8,16,6,6.1,12.1,,0,0,50,58,6,,0,0,58
16/12/2024 07:00,0.8,142.2,1018.4,78.6,27.5,57.5,0,59.8,26,8.4,5.7,14.1,,0,0,51,81,5,,0,0,81
16/12/2024 06:00,1,125.7,1017.7,79.4,27.3,13.2,0,38.9,14.6,6.3,4.3,10.6,,0,0,35,55,4,,0,0,55
16/12/2024 05:00,1.1,111,1017.2,79,27.5,12.2,0,25.8,11.5,5.6,3.9,9.4,,0,0,24,46,4,,0,0,46
16/12/2024 04:00,1.1,123.2,1017.3,79.7,27.6,12.2,0,24.3,13.1,5.6,3.3,8.8,,0,0,22,52,3,,0,0,52
16/12/2024 03:00,1.4,94,1017.1,78.7,27.6,12.2,0,25.5,14.8,5.3,3.4,8.8,,0,0,24,57,3,,0,0,57
16/12/2024 02:00,1.2,74.5,1017.5,80.3,27.7,12.2,0,37.3,21.6,5.5,3.1,8.6,,0,0,35,71,3,,0,0,71
16/12/2024 01:00,1.1,96.7,1018.2,78.2,28.1,12.2,0,29.6,16.8,5,3.9,8.9,,0,0,27,61,4,,0,0,61
16/12/2024 00:00,0.8,144.1,1018.9,77.3,28.4,12.2,0,34.9,18.3,5.9,4.6,10.5,,0,0,32,64,4,,0,0,64
15/12/2024 23:00,0.6,163.8,1019.1,78.3,28.3,12.2,0,49.8,25.6,5.6,5.8,11.3,,0,0,45,79,5,,0,0,79
15/12/2024 22:00,0.7,178.1,1019,78,28.3,12.2,0,94.2,56,6.3,6.6,12.9,,0,0,70,140,6,,0,0,140
15/12/2024 21:00,0.8,174.3,1018.9,78.5,28.7,12.2,0,147.2,90.2,8.5,9.2,17.6,,0,0,97,167,9,,0,0,167
15/12/2024 20:00,0.7,187.1,1018.3,73.7,29.7,12.1,0,284.7,168.5,7.5,15.4,22.9,,0,0,166,223,14,,0,0,223
15/12/2024 19:00,0.5,222.6,1017.6,67.6,30.6,12.1,0,182.9,105.4,3.1,18.1,21.2,,0,0,117,180,17,,0,0,180
15/12/2024 18:00,0.8,254.2,1017,62.8,31.8,22.6,0,76.8,44.2,0.2,8.7,8.9,,0,0,61,122,8,,0,0,122
15/12/2024 17:00,0.8,142.7,1016.7,59.1,33,130.2,0,30.8,14.3,0,4.7,4.6,,0,0,28,55,4,,0,0,55
15/12/2024 16:00,1,138.8,1016.7,55.8,33.7,277,0,24.4,11.6,0,4.7,4.5,,0,0,23,47,4,,0,0,62
15/12/2024 15:00,1,145.5,1016.7,53.5,33.8,265.5,0,25.1,13.4,0.3,6.4,6.7,,0,0,23,53,6,,0,0,116
15/12/2024 14:00,1.4,138.2,1017.3,50.7,34.4,565.4,0,22.1,9.7,147.8,7.9,155.4,,0,0,20,40,7,,0,0,104
15/12/2024 08:00,1.3,106.4,1019.8,84.5,27.1,144.3,0,47.4,19.9,7.7,2.5,10.2,,0,0,44,67,2,,0,0,67
15/12/2024 07:00,1.1,102.4,1018.9,87,26.1,76,0,56.4,27.4,11.1,2.4,13.5,,0,0,50,84,2,,0,0,84
15/12/2024 06:00,0.8,135.6,1018.3,86,26.1,13.9,0,53.3,32.2,8.5,2.4,10.9,,0,0,46,95,2,,0,0,95
15/12/2024 05:00,0.7,81.4,1017.9,86.4,26.2,12.2,0,33.7,17.9,7.9,2,9.9,,0,0,31,63,2,,0,0,63
15/12/2024 04:00,0.6,141.2,1017.6,86.3,26.5,12.2,0,37.9,21.6,8.4,1.9,10.3,,0,0,35,71,2,,0,0,71
15/12/2024 03:00,0.7,121.7,1018.1,84.9,26.8,12.2,0,45.1,25.4,7.7,2.2,9.9,,0,0,41,79,2,,0,0,79
15/12/2024 02:00,0.6,116.2,1018.7,82.8,27,12.2,0,48.4,28.3,7.6,3,10.5,,0,0,45,85,3,,0,0,85
15/12/2024 01:00,0.7,166.6,1019.2,79.8,27.2,12.2,0,46.7,26.2,7.1,3.7,10.8,,0,0,43,81,3,,0,0,81
15/12/2024 00:00,0.6,209.1,1019.7,78,27.5,12.2,0,73.6,39,7.8,5.4,13.2,,0,0,60,110,5,,0,0,110
14/12/2024 23:00,0.7,190,1019.8,77.2,27.7,12.2,0,132.3,69.1,11.9,7,18.8,,0,0,89,154,6,,0,0,154
14/12/2024 22:00,0.5,153.9,1019.8,75.9,28.3,12.2,0,225.1,111.5,17,9.5,26.4,,0,0,136,180,9,,0,0,180
14/12/2024 21:00,0.6,204.9,1019.5,73,28.8,12.2,0,241.3,132.9,14.5,11.6,26,,0,0,144,196,11,,0,0,196
14/12/2024 20:00,0.6,171.1,1019.2,71.8,29.4,12.2,0,287.3,158.9,15.8,17.4,33,,0,0,169,214,16,,0,0,214
14/12/2024 19:00,0.9,232.3,1018.6,67.3,30.4,12.1,0,126.3,69.3,4.4,19.3,23.7,,0,0,86,151,18,,0,0,151
14/12/2024 18:00,1,293,1017.8,64,31.1,21.4,0,52.6,21.4,1.2,14.6,15.8,,0,0,46,70,14,,1,0,70
14/12/2024 17:00,1.5,306.5,1017.3,60.4,31.8,97.2,0,27.8,8.5,0.3,8.4,8.6,,0,0,26,35,8,,1,0,35
14/12/2024 16:00,2,320.9,1017.1,59.3,32.3,269.1,0,24.8,6.2,0.1,6.2,6.2,,0,0,23,26,6,,1,0,26
14/12/2024 15:00,2.4,315.3,1017.3,57.3,32.9,415.3,0,22.3,5.9,0.2,6.4,6.6,,0,0,21,24,6,,1,0,24
14/12/2024 14:00,2.3,301.8,1017.9,56.7,33.5,700.9,0,25.5,6.2,0,5.9,5.9,,0,0,24,26,5,,1,0,26
14/12/2024 13:00,1.5,166.7,1019,58.4,33.4,693.7,0,22.4,6,0,4.5,4.4,,0,0,21,25,4,,1,0,25
14/12/2024 12:00,1.5,145.1,1019.9,58.2,33.3,801.4,0,22.7,6.8,0.2,4.8,5,,0.1,0,21,28,4,,1,0,28
14/12/2024 11:00,1.5,128.9,1020.5,59.3,32.7,773.6,0,21.1,7.9,0.5,4.8,5.3,,0.3,0,19,33,4,,1,0,33
14/12/2024 10:00,1.6,130.9,1020.8,65,31.6,706.9,0,17.1,7.2,0.7,3.9,4.6,,0.3,0,16,29,4,,1,0,29
14/12/2024 09:00,2.2,77,1020.8,73.3,29.7,496.7,0,30,7.9,1.2,3.8,5,,0.1,0,28,32,4,,0,0,32
14/12/2024 08:00,1.5,88.2,1020.5,80.9,27.4,356.5,0,51.6,21,8.5,7.6,16.1,,0,0,46,69,7,,0,0,69
14/12/2024 07:00,0.8,207.2,1019.6,85.8,25.3,98.7,0,56.5,24.2,12.1,4.5,16.6,,0,0,50,76,4,,0,0,76
14/12/2024 06:00,0.7,116.4,1018.8,86.6,24.9,14.3,0,32.7,14.9,8.3,2.5,10.8,,0,0,30,56,2,,0,0,56
14/12/2024 05:00,1,77.3,1018.5,86.1,25.3,12.2,0,27.3,10.2,7.8,2.4,10.2,,0,0,25,42,2,,0,0,42
14/12/2024 04:00,1,121.8,1018.2,84.5,25.7,12.2,0,20.9,6.3,7.5,2.6,10.1,,0,0,19,26,2,,0,0,26
14/12/2024 03:00,0.8,160.7,1018.2,86.9,25.9,12.2,0,29.4,13.3,8.5,2,10.5,,0,0,27,49,2,,0,0,49
14/12/2024 02:00,0.7,180.7,1018.8,89.3,26.3,12.2,0,30,14.2,8.3,2,10.2,,0,0,28,55,2,,0,0,55
14/12/2024 01:00,0.5,139.6,1019.4,89.2,26.5,12.2,0,30.6,14,7.2,2.6,9.7,,0,0,28,55,2,,0,0,55
14/12/2024 00:00,1,100.8,1019.5,88.8,26.8,12.2,0,33.2,12.8,8.2,2.9,11.1,,0,0,31,52,3,,0,0,52
13/12/2024 23:00,0.7,115.9,1019.5,88.1,27.1,12.2,0,33.4,12.9,8.4,3.8,12.1,,0,0,31,52,3,,0,0,52
13/12/2024 22:00,0.7,152.8,1019.5,87.3,27.6,12.1,0,34.2,16.9,8.4,4.7,13.1,,0,0,32,61,4,,0,0,61
13/12/2024 21:00,0.7,175.6,1019.3,85.2,28.1,12.1,0,70.7,39.5,13.4,9.7,23.1,,0,0,58,109,9,,0,0,109
13/12/2024 20:00,0.8,214.5,1018.4,83,28.5,12.1,0,46,25.6,5.2,9.3,14.4,,0,0,42,80,9,,0,0,80
13/12/2024 19:00,1.3,201.8,1017.8,83.3,28.5,12.1,0,35.9,18.6,4.5,9.3,13.8,,0,0,33,64,9,,0,0,64
13/12/2024 18:00,1,256,1017.1,82.4,28.6,16.7,0,32.2,16.4,5.9,15.4,21.3,,0,0,30,60,14,,0,0,60
13/12/2024 17:00,1.3,244.8,1016.4,82.1,28.3,43,0,28.9,11.5,3,14.2,17.2,,0,0,27,48,13,,0,0,48
13/12/2024 16:00,3.3,185.9,1015.9,76.4,29.5,110.3,3.6,25.6,8.8,0.4,6.9,7.3,,0,0,24,36,6,,0,0,36
13/12/2024 15:00,2.7,309.2,1015.6,62.8,33.3,460.2,0,26.1,8.8,0.6,8.5,9,,0,0,24,36,8,,0,0,36
13/12/2024 14:00,2.1,256.2,1016.2,57.7,34.5,734.1,0,22.4,6.8,0.3,6.6,6.9,,0,0,21,28,6,,0,0,28
13/12/2024 13:00,1.5,139,1017.1,56.2,34.9,733.5,0,14.8,6.4,0.3,5,5.3,,0,0,14,26,5,,0,0,26
13/12/2024 12:00,2,130.4,1018,58.3,34.2,791.9,0,18.8,6.7,0.3,5,5.3,,0,0,17,28,5,,0,0,28
13/12/2024 11:00,1.9,134.1,1018.6,60.5,33.4,846,0,16.5,7.6,0.4,4.7,5.1,,0,0,15,31,4,,0,0,31
13/12/2024 10:00,1.9,123.2,1019.1,63,32.6,652.8,0,19.4,7.5,0.5,4.7,5.2,,0,0,18,31,4,,0,0,31
13/12/2024 09:00,2.3,116.7,1019.2,68.7,31,489.6,0,23.9,7.9,1,4.8,5.8,,0,0,22,33,4,,0,0,33
13/12/2024 08:00,1.4,124.4,1018.8,73.5,29.4,206.8,0,24.9,8.6,3.7,5.2,8.9,,0,0,23,36,5,,0,0,36
13/12/2024 07:00,0.9,120.4,1018,76.9,27.9,74.5,0,74.9,30.9,6.3,6.5,12.7,,0,0,58,92,6,,0,0,92
13/12/2024 06:00,0.7,149.5,1017.3,76.8,27.7,13.8,0,28.9,12.5,4.7,4.8,9.5,,0,0,27,47,4,,0,0,47
13/12/2024 05:00,1,140.3,1016.7,77.5,27.6,12.1,0,22.8,10.5,5.1,4.7,9.8,,0,0,21,42,4,,0,0,42
13/12/2024 04:00,0.7,149.1,1016.4,80.4,27.4,12.1,0,19.4,8.1,5.1,3.4,8.4,,0,0,18,33,3,,0,0,33
13/12/2024 03:00,0.9,158.2,1016.5,82.6,27.7,12.1,0,23.1,11.7,5.2,3.2,8.4,,0,0,21,47,3,,0,0,47
13/12/2024 02:00,1,159.3,1017,84,27.9,12.1,0,28.7,15.6,5.7,3,8.7,,0,0,27,58,3,,0,0,58
13/12/2024 01:00,0.8,145.1,1017.5,85,27.9,12.1,0,45.3,28.4,6.6,3.3,9.9,,0,0,42,85,3,,0,0,85
13/12/2024 00:00,0.9,147.8,1018,84.3,28.2,12.1,0,72.5,45.6,7.7,4.7,12.4,,0,0,60,125,4,,0,0,125
12/12/2024 23:00,0.6,203.6,1018,83,28.6,12.1,0,91.2,56.3,7.4,6.6,14,,0,0,69,137,6,,0,0,137
12/12/2024 22:00,0.7,184,1018.1,80.1,29.1,12.1,0,87.6,40.1,5.7,10.4,16.1,,0,0,67,113,10,,0,0,113
12/12/2024 21:00,0.8,308.8,1017.9,76.8,29.8,12.1,0,69.2,29.4,5.1,13.3,18.3,,0,0,57,88,12,,0,0,88
12/12/2024 20:00,0.8,268.5,1016.9,76.2,29.8,12.1,0,84.1,45.8,4.3,12.7,17,,0,0,65,126,12,,0,0,126
12/12/2024 19:00,1,286.9,1016,74.8,30.3,12.1,0,62.8,32.1,4,16.5,20.4,,0,0,54,93,15,,0,0,93
12/12/2024 18:00,1.2,313,1015.5,73.6,30.5,19.6,0,58.7,25.7,3.5,15.7,19.1,,0,0,52,79,15,,0,0,79
12/12/2024 17:00,1.3,300.8,1014.8,70,31.2,86.9,0,52.6,21.6,1.9,11.4,13.3,,0,0,48,71,11,,0,0,71
12/12/2024 16:00,1.3,297.8,1014.7,65.7,32,195,0,32.3,8.2,0.9,7,7.8,,0,0,30,33,6,,0,0,33
12/12/2024 15:00,1.5,301.3,1014.8,65,31.9,201.3,0,22.7,5.8,0.7,6.5,7.2,,0,0,21,24,6,,0,0,24
12/12/2024 14:00,1.6,275.9,1015.7,63.5,32.4,332.4,0,34.1,7.6,1.1,7.6,8.6,,0,0,32,32,7,,0,0,32
12/12/2024 13:00,1.5,162.1,1016.6,66.3,32.7,385.3,0,37.4,9.4,0.7,5,5.7,,0,0,34,39,5,,0,0,39
12/12/2024 12:00,1.3,109.7,1017.2,69,32.4,591.4,0,35.3,11.5,0.7,4.3,4.9,,0,0,33,46,4,,0,0,46
12/12/2024 11:00,1.4,120.4,1017.5,73,31.2,444.5,0,26.3,13,0.9,4.1,5,,0,0,24,52,4,,0,0,52
12/12/2024 10:00,1.6,132.5,1017.6,75.7,30.2,325.9,0,24.8,12.9,1.2,4,5.1,,0,0,23,47,4,,0,0,47
12/12/2024 09:00,1.9,123.1,1017.7,74.5,30.3,470.7,0,20.6,8.8,1.5,3.4,4.9,,0,0,19,37,3,,0,0,37
12/12/2024 08:00,1.4,145.4,1017.3,74.8,29.7,294.6,0,17.7,6.5,4.2,3.1,7.2,,0,0,16,27,3,,0,0,27
12/12/2024 07:00,0.9,144.9,1016.6,83.8,27.5,132.5,0,30.2,14.7,8.8,2.9,11.6,,0,0,28,55,3,,0,0,55
12/12/2024 06:00,1,107,1016.1,86.4,26.6,14.1,0,25.9,9.7,7,2.6,9.6,,0,0,24,36,2,,0,0,36
12/12/2024 05:00,0.7,92.9,1015.7,85.6,26.8,12.1,0,21.1,5,6.6,2.1,8.6,,0,0,19,21,2,,0,0,21
12/12/2024 04:00,0.9,109.5,1015.6,86.7,27.1,12.1,0,22.1,6.4,6.4,2.1,8.5,,0,0,20,26,2,,0,0,26
12/12/2024 03:00,0.6,176,1015.8,86.9,27.3,12.1,0,19.1,6.7,6.6,2.2,8.8,,0,0,18,28,2,,0,0,28
12/12/2024 02:00,0.7,172.3,1016.6,86.9,27.3,12.1,0,20.2,7.6,6.7,2.1,8.8,,0,0,19,31,2,,0,0,31
12/12/2024 01:00,1.3,77.9,1017.4,85.7,27.5,12.1,0,21,8.2,4.6,2.6,7.2,,0,0,19,34,2,,0,0,34
12/12/2024 00:00,0.9,149.2,1017.8,79.8,28.3,12.1,0,22.2,6.7,4.7,3.6,8.3,,0,0,21,28,3,,0,0,28
11/12/2024 23:00,1,211.2,1018.2,81.9,28.2,12.1,0,29,12.2,6,3.6,9.6,,0,0,27,48,3,,0,0,48
11/12/2024 22:00,0.8,140.9,1018.2,82,28,12.1,0,42.5,17.3,6.5,5.1,11.5,,0,0,39,62,5,,0,0,62
11/12/2024 21:00,0.9,160.9,1017.8,78.1,28.6,12.1,0,46.3,19.1,4.8,6.7,11.5,,0,0,43,66,6,,0,0,66
11/12/2024 20:00,0.8,196.6,1017,76.4,28.6,12.2,0,43.3,15.9,3.9,7.8,11.6,,0,0,40,56,7,,0,0,56
11/12/2024 19:00,2,156.9,1016.3,74.4,29.2,12.1,0,62.8,16.8,3.2,10.3,13.5,,0,0,53,60,10,,0,0,60
11/12/2024 18:00,2.3,190.3,1015.5,73,30.3,16.7,0,52.1,14.1,2.5,11.8,14.3,,0,0,47,55,11,,0,0,55
11/12/2024 17:00,1.9,317.8,1014.5,71.6,32.2,93.8,0,26.5,8.5,0.8,10.7,11.4,,0,0,25,35,10,,1,0,35
11/12/2024 16:00,1.6,154.6,1013.8,56.8,34.8,263.5,0,28,5.3,1.4,5.3,6.7,,0,0,26,22,5,,1,0,26
11/12/2024 15:00,1.4,147.5,1013.7,55.6,35.5,538.4,0,11.7,4.4,1.2,4.3,5.4,,0,0,11,18,4,,1,0,18
11/12/2024 14:00,1.7,132.9,1014.6,59.6,34.5,518,0,14.5,6,1.1,4.5,5.6,,0,0,13,25,4,,1,0,25
11/12/2024 13:00,1.8,140,1015.7,56,35,790.6,0,12.9,5.1,1.2,4.1,5.2,,0,0,12,21,4,,1,0,21
11/12/2024 12:00,2,135.6,1016.7,62,34,816.4,0,15.2,6.8,0.9,4.4,5.3,,0,0,14,28,4,,1,0,28
11/12/2024 11:00,2,132.1,1017.6,65.1,33.2,820.6,0,15.1,6.4,1,3.9,4.9,,0.1,0,14,27,4,,1,0,27
11/12/2024 10:00,1.7,132,1018.1,71.2,32.1,604.4,0,18.8,7.7,1.1,3.9,4.9,,0.2,0,17,32,4,,1,0,32
11/12/2024 09:00,1.6,111.9,1018.4,75.8,30.9,444.9,0,22.5,9.5,1.6,4.2,5.8,,0.3,0,21,40,4,,0,0,40
11/12/2024 08:00,1.1,109.2,1018.1,79.9,29.5,301.3,0,32.6,11.8,4.6,4,8.5,,0.1,0,30,49,4,,0,0,49
11/12/2024 07:00,0.9,104.3,1017.5,87.7,27.6,121.3,0,54.1,30.9,11.4,2.5,13.9,,0,0,47,92,2,,0,0,92
11/12/2024 06:00,0.7,147.7,1016.9,89.1,26.9,14.8,0,42,24,10,2.5,12.5,,0,0,39,76,2,,0,0,76
11/12/2024 05:00,0.6,136.9,1016.4,88.3,27.1,12.1,0,32.5,14.6,8.7,2.4,11,,0,0,30,56,2,,0,0,56
11/12/2024 04:00,0.6,131.6,1016.1,87.2,27.4,12.1,0,25.2,11.4,7.1,2.8,9.8,,0,0,23,47,3,,0,0,47
11/12/2024 03:00,0.7,102.8,1016.4,87.1,27.4,12.1,0,27.6,12.8,7,3,10,,0,0,26,51,3,,0,0,51
11/12/2024 02:00,0.6,117.6,1016.7,87,27.6,12.1,0,28.4,12.8,7.3,2.1,9.4,,0,0,26,52,2,,0,0,52
11/12/2024 01:00,0.6,146.3,1017.2,85.4,27.9,12.1,0,25.7,12.2,6.8,2.7,9.5,,0,0,24,50,3,,0,0,50
11/12/2024 00:00,0.7,236.1,1017.8,83.4,28.3,12.1,0,29.5,14.4,6.5,4.8,11.3,,0,0,27,56,4,,0,0,56
10/12/2024 23:00,0.6,229.9,1017.8,83.5,28.3,12.1,0,39,16.5,7.2,6.5,13.7,,0,0,36,60,6,,0,0,60
10/12/2024 22:00,1,230.9,1018.2,83.3,28.2,12.1,0,24,11.7,5.6,5.3,10.9,,0,0,22,48,5,,0,0,48
10/12/2024 21:00,1,194.9,1018.2,83.4,28,12.1,0,21.6,11.8,6,6,12,,0,0,20,49,6,,0,0,49
10/12/2024 20:00,1,223.2,1017.4,83.9,27.8,12.2,0,33.9,14.5,6.3,9,15.3,,0,0,31,56,8,,0,0,56
